10.8249,-28.7941,-69.835,
10.1256,-29.1245,-69.8447,
11.1345,-28.5588,-69.5679,
11.5006,-28.2655,-69.3602,
10.4363,-28.8292,-69.777,
10.8202,-28.5432,-69.6024,
9.7561,-29.0809,-69.9421,
11.8749,-27.9143,-69.2918,
11.1624,-28.2445,-69.4011,
10.1339,-28.7861,-69.7997,
11.5171,-27.9279,-69.1957,
10.4836,-28.4616,-69.6422,
10.8022,-28.2129,-69.444,
9.8001,-28.7429,-69.8655,
9.34782,-28.9807,-70.1184,
11.178,-27.9208,-69.2349,
10.1247,-28.4828,-69.6376,
11.4753,-27.6526,-69.0789,
10.4543,-28.1385,-69.5362,
9.3798,-28.6747,-70.0467,
10.8294,-27.8817,-69.3062,
9.78409,-28.4295,-69.7173,
11.2227,-27.5901,-69.1103,
10.1435,-28.1,-69.5623,
11.5228,-27.2511,-69.1464,
10.4653,-27.824,-69.4367,
9.43417,-28.379,-69.8216,
8.98532,-28.609,-70.1915,
10.8555,-27.5308,-69.2658,
9.79554,-28.0833,-69.6507,
11.2413,-27.2717,-69.0704,
10.1306,-27.7564,-69.5421,
10.5106,-27.4635,-69.4017,
9.44683,-28.0272,-69.7579,
8.99805,-28.263,-70.0825,
10.8862,-27.1531,-69.2972,
22.3302,-18.6956,-70.1758,
22.3572,-18.3646,-70.1135,
22.7807,-18.0397,-70.0866,
22.0883,-18.3604,-69.9905,
22.4589,-18.0389,-70.049,
22.7883,-17.748,-70.0727,
22.1473,-18.0285,-69.9243,
22.4841,-17.7612,-69.9766,
21.7938,-18.0164,-69.8269,
22.8166,-17.379,-70.1372,
22.1574,-17.7194,-69.8675,
23.175,-17.0677,-70.0455,
22.4557,-17.3661,-70.0993,
21.8657,-17.6621,-69.7269,
22.9106,-17.0414,-69.9339,
22.1395,-17.3603,-69.8704,
22.5821,-17.0219,-69.8298,
21.8492,-17.3467,-69.6313,
23.585,-16.3854,-70.172,
22.9034,-16.7117,-69.9461,
22.2206,-17.005,-69.7956,
21.5788,-17.2699,-69.5597,
22.5728,-16.6912,-69.8698,
21.8597,-17.0123,-69.6635,
22.9093,-16.3577,-69.966,
23.9892,-15.718,-70.1398,
22.2305,-16.6743,-69.7598,
21.5804,-16.9575,-69.5288,
22.6006,-16.34,-69.8325,
21.8894,-16.677,-69.6211,
23.644,-15.6787,-70.118,
21.3128,-16.9347,-69.5572,
21.615,-16.7607,-69.4105,
22.9315,-16.006,-69.9276,
22.2651,-16.3336,-69.7527,
24.0019,-15.3708,-70.1428,
23.256,-15.6625,-70.122,
22.6389,-15.9893,-69.7843,
21.3669,-16.6683,-69.4668,
21.9496,-16.3285,-69.679,
23.6497,-15.3541,-70.0969,
22.9756,-15.66,-69.8536,
22.2931,-15.9757,-69.7312,
24.0322,-15.0272,-70.1011,
23.339,-15.3413,-69.927,
19.2926,-22.0067,-70.1857,
19.6281,-21.6945,-70.1639,
19.3532,-21.633,-70.0472,
19.6765,-21.3526,-70.1182,
19.025,-21.6467,-69.9585,
20.0691,-21.0243,-70.1233,
20.447,-20.7269,-70.1558,
19.3712,-21.3119,-69.9406,
19.7579,-21.0112,-69.9769,
19.1183,-21.3016,-69.8965,
20.8472,-20.3594,-70.1363,
20.1208,-20.6888,-70.0134,
21.2048,-20.0629,-70.1732,
19.4276,-21.0057,-69.8776,
20.5236,-20.3609,-69.9985,
18.6631,-21.3208,-69.8775,
19.817,-20.6602,-69.8695,
20.8974,-20.0301,-69.9562,
19.1275,-20.9761,-69.8641,
20.1893,-20.3525,-69.9068,
21.285,-19.7293,-70.0587,
19.4915,-20.646,-69.8223,
20.6103,-20.0109,-69.8499,
21.597,-19.4332,-70.1662,
18.7605,-20.9544,-69.7573,
19.8348,-20.3386,-69.8372,
20.9573,-19.7238,-69.8748,
20.2552,-20.0165,-69.7982,
19.1308,-20.6107,-69.7841,
21.2995,-19.4225,-70.0103,
18.3897,-20.9356,-69.7577,
20.6514,-19.7,-69.7828,
19.5073,-20.2769,-69.7068,
21.665,-19.0562,-70.0497,
18.8167,-20.5907,-69.7403,
19.8929,-19.9964,-69.7384,
20.9809,-19.3832,-69.9103,
19.2436,-20.2773,-69.6664,
20.2891,-19.6785,-69.7375,
22.0542,-18.7057,-70.0722,
21.3695,-19.0447,-69.8543,
18.4663,-20.6204,-69.7394,
19.5801,-19.9941,-69.6773,
20.6468,-19.3537,-69.7459,
18.9121,-20.256,-69.6795,
21.7076,-18.705,-69.9644,
19.935,-19.6474,-69.6956,
21.0631,-19.0212,-69.6963,
19.2019,-19.9763,-69.7136,
20.3382,-19.3137,-69.6286,
21.4035,-18.6715,-69.7131,
19.0097,-19.9677,-69.6682,
18.4487,-20.2724,-69.8335,
19.5847,-19.6482,-69.6636,
20.71,-18.9844,-69.6421,
21.7529,-18.3548,-69.8423,
20.0241,-19.2905,-69.5214,
21.1179,-18.6539,-69.5229,
19.2784,-19.621,-69.693,
20.3862,-18.9519,-69.4701,
18.0291,-20.2349,-69.8402,
21.4318,-18.3476,-69.6667,
18.4956,-19.9109,-69.7765,
19.6693,-19.2709,-69.5478,
20.8243,-18.621,-69.424,
18.9117,-19.6562,-69.6284,
21.1518,-18.3541,-69.5659,
20.5266,-18.6902,-69.5131,
20.0864,-18.9243,-69.4777,
19.3273,-19.3048,-69.6205,
19.8436,-18.9756,-69.4295,
18.1087,-19.8884,-69.7397,
20.8805,-18.3735,-69.5375,
20.1872,-18.7432,-69.4889,
21.4472,-18.0465,-69.685,
18.4901,-19.5732,-69.7621,
21.1623,-18.0205,-69.5683,
18.854,-19.2523,-69.706,
20.502,-18.3272,-69.5096,
19.3071,-18.9486,-69.5844,
19.763,-18.6705,-69.5379,
18.1037,-19.5257,-69.7474,
21.4994,-17.6507,-69.6825,
20.8352,-17.9927,-69.5249,
18.4592,-19.2221,-69.7139,
20.0697,-18.3016,-69.5641,
18.1885,-19.3208,-69.6486,
18.9072,-18.892,-69.6506,
21.1471,-17.6593,-69.5579,
17.7038,-19.5165,-69.7418,
20.5583,-17.9196,-69.464,
19.2817,-18.5836,-69.627,
19.6922,-18.2716,-69.5798,
18.5513,-18.8928,-69.68,
20.8635,-17.5604,-69.4757,
20.1798,-17.9324,-69.5086,
20.6179,-17.6687,-69.5055,
18.9562,-18.5582,-69.6229,
17.7575,-19.1722,-69.7156,
21.176,-17.3002,-69.5189,
20.9845,-17.3673,-69.3481,
19.3356,-18.2347,-69.5668,
19.7704,-17.9242,-69.5613,
21.0405,-17.2206,-69.9741,
17.9949,-18.815,-69.9554,
17.417,-19.1265,-69.6427,
20.1989,-17.6064,-69.5766,
18.4796,-18.5297,-69.7055,
20.6412,-17.3347,-69.5357,
18.9596,-18.2464,-69.5839,
17.7164,-18.8277,-69.6682,
18.5068,-18.3897,-69.5649,
19.3601,-17.9047,-69.5437,
20.9218,-17.0335,-69.5589,
17.8061,-18.7236,-69.7196,
18.1203,-18.4966,-69.7104,
19.763,-17.5688,-69.5823,
18.8924,-18.0209,-69.6987,
18.1767,-18.3829,-69.6338,
20.1922,-17.2455,-69.5235,
18.4399,-18.1361,-69.5313,
20.5383,-16.9794,-69.618,
21.0192,-16.7063,-69.5668,
19.3566,-17.5504,-69.5736,
17.8147,-18.3443,-69.6669,
17.786,-23.3407,-70.0397,
17.1549,-23.6564,-69.7507,
15.3028,-24.6634,-68.8347,
16.462,-23.9777,-69.4735,
15.8249,-24.2957,-69.287,
18.164,-22.9998,-70.0797,
17.4621,-23.3236,-69.8732,
16.8346,-23.6492,-69.6149,
18.5168,-22.6724,-70.1203,
16.2433,-23.9026,-69.2147,
15.5051,-24.284,-69.164,
17.8392,-22.9895,-69.9577,
17.1783,-23.3098,-69.709,
15.9,-23.9651,-69.1313,
15.215,-24.3261,-68.8715,
16.4473,-23.6504,-69.4835,
18.2157,-22.6483,-70.0193,
17.4937,-22.9978,-69.8509,
16.1213,-23.7382,-69.1278,
16.8775,-23.2862,-69.5694,
18.5457,-22.3311,-70.1112,
15.6106,-23.9115,-68.9122,
17.8653,-22.6461,-69.9279,
16.0037,-23.633,-68.9804,
17.1685,-22.9839,-69.6865,
18.8952,-22.0209,-70.1704,
16.5308,-23.286,-69.5133,
15.2679,-23.9542,-68.9145,
18.2476,-22.3271,-69.9716,
15.7183,-23.6699,-68.9965,
17.5255,-22.6265,-69.8616,
16.9027,-22.9535,-69.5474,
16.1849,-23.297,-69.3952,
18.587,-21.9886,-70.045,
17.8777,-22.3035,-69.9098,
15.8892,-23.3816,-69.191,
14.8983,-23.9129,-68.8505,
17.1686,-22.6425,-69.7319,
16.5639,-22.9251,-69.48,
15.2711,-23.6119,-68.965,
18.2466,-21.973,-69.9676,
17.5724,-22.292,-69.7671,
16.8758,-22.6683,-69.5764,
15.6111,-23.323,-69.0573,
18.6289,-21.6533,-69.9576,
16.3222,-22.8843,-69.3153,
17.9303,-21.965,-69.832,
14.8786,-23.5606,-68.9477,
17.2238,-22.2733,-69.7179,
18.3124,-21.6469,-69.8207,
16.5361,-22.5944,-69.4469,
17.595,-21.947,-69.7624,
15.8104,-22.8912,-69.4291,
15.1812,-23.2203,-69.1585,
16.8996,-22.2574,-69.6021,
17.9582,-21.6215,-69.7837,
16.3258,-22.5061,-69.2654,
17.2384,-21.9223,-69.7101,
16.568,-22.2643,-69.3695,
18.3289,-21.2947,-69.8245,
15.9223,-22.6006,-69.1919,
15.0055,-23.087,-68.3739,
15.2624,-22.9427,-69.1891,
15.4311,-22.8211,-69.3697,
17.5937,-21.5942,-69.799,
14.7482,-23.1436,-69.0485,
16.9301,-21.9202,-69.5423,
16.1934,-22.2782,-69.0045,
17.9881,-21.2683,-69.7721,
15.605,-22.5456,-69.0844,
17.2479,-21.5875,-69.7006,
16.5938,-21.909,-69.4438,
14.8027,-22.8767,-69.0435,
16.1244,-22.1345,-68.6566,
16.3579,-21.9741,-68.1424,
15.3258,-22.5343,-68.868,
14.4431,-23.0081,-69.2101,
15.8829,-22.2165,-68.4189,
17.642,-21.2475,-69.7308,
16.9561,-21.5791,-69.554,
16.3272,-21.9209,-69.104,
16.1721,-21.9948,-67.6563,
18.0278,-20.9221,-69.7686,
14.8694,-22.5749,-68.9841,
17.3052,-21.2412,-69.6116,
16.6326,-21.5603,-69.417,
15.4363,-22.211,-68.6012,
15.8279,-21.9771,-67.5901,
17.6557,-20.9111,-69.7261,
15.6208,-21.9927,-67.1591,
17.0071,-21.2292,-69.4241,
14.4789,-22.5623,-68.9878,
18.0702,-20.6003,-69.7721,
16.2831,-21.5541,-69.2694,
15.9756,-21.6806,-68.9931,
15.2433,-22.035,-68.3325,
17.314,-20.9011,-69.6005,
15.8508,-21.6973,-66.5847,
16.6778,-21.2184,-69.3215,
15.8415,-21.6295,-67.5917,
15.8293,-21.613,-68.4996,
17.6886,-20.5648,-69.7286,
16.9945,-20.922,-69.3743,
14.118,-22.4517,-69.0005,
14.5629,-22.169,-68.8983,
16.3362,-21.1616,-69.2533,
14.8146,-21.9006,-68.1913,
17.3059,-20.5355,-69.6734,
16.0165,-21.2352,-69.1664,
16.7121,-20.853,-69.2457,
16.4678,-20.9794,-69.1893,
17.6959,-20.2401,-69.7625,
16.7471,-20.7102,-69.333,
16.9954,-20.5286,-69.5354,
15.6712,-21.2495,-69.0485,
15.0725,-21.5746,-67.6742,
14.1145,-22.0866,-69.2345,
17.2936,-20.1889,-69.7244,
15.3924,-21.2166,-68.8139,
16.018,-20.8508,-69.2161,
14.2586,-21.7963,-68.8152,
17.6554,-19.8602,-69.792,
16.9178,-20.1589,-69.6952,
14.4606,-21.4805,-68.5038,
16.2691,-20.4901,-69.5076,
15.0844,-21.1328,-68.6623,
13.8728,-21.7886,-68.8425,
14.744,-21.2865,-68.6831,
15.5994,-20.7949,-69.2402,
17.326,-19.8482,-69.6959,
15.9659,-20.47,-69.3371,
16.9848,-19.8322,-69.6196,
15.2468,-20.7662,-69.1995,
16.5091,-20.0657,-69.7718,
13.9961,-21.4108,-68.679,
14.2674,-21.2409,-68.9472,
15.6379,-20.4631,-69.2198,
17.3453,-19.5025,-69.6875,
16.234,-20.0883,-69.725,
13.9735,-21.2545,-68.7467,
13.6415,-21.4249,-68.5552,
16.6094,-19.8051,-69.6489,
14.8692,-20.7385,-69.199,
15.9532,-20.1258,-69.4032,
15.317,-20.4373,-69.0932,
16.9961,-19.4822,-69.6466,
13.5982,-21.2633,-69.2307,
16.2509,-19.8154,-69.572,
15.5875,-20.1401,-69.2727,
14.4973,-20.7251,-69.2703,
13.5554,-21.2221,-68.8496,
15.0339,-20.3923,-69.0033,
15.2947,-20.2379,-69.1026,
16.6347,-19.4594,-69.6023,
15.9355,-19.7764,-69.4794,
15.0046,-20.2413,-69.0972,
14.1379,-20.7046,-69.254,
17.0244,-19.1321,-69.6723,
14.5599,-20.3841,-69.1944,
15.6245,-19.8037,-69.3975,
16.2577,-19.4351,-69.5454,
13.8089,-20.7308,-69.173,
16.6107,-19.11,-69.6263,
14.845,-20.0339,-69.0712,
14.1792,-20.3774,-69.172,
17.0673,-18.7817,-69.6135,
15.9028,-19.403,-69.5358,
12.9901,-25.9709,-68.6889,
13.7248,-25.506,-68.9078,
12.3118,-26.2094,-68.8325,
14.6455,-24.911,-68.6,
11.5748,-26.5814,-68.9115,
13.3598,-25.5405,-68.8032,
14.8058,-24.7185,-68.6128,
11.9323,-26.2649,-68.7855,
14.8662,-24.6172,-68.8629,
12.6025,-25.8087,-68.8938,
14.155,-24.929,-68.802,
12.9957,-25.5379,-68.79,
12.3213,-25.8205,-68.8798,
11.5872,-26.2078,-68.9017,
13.3774,-25.1666,-68.8731,
14.9284,-24.2729,-68.8741,
11.9388,-25.8876,-68.8512,
12.6627,-25.4364,-69.0703,
11.2467,-26.184,-68.9471,
11.6049,-25.9042,-68.8389,
13.0261,-25.1254,-68.9545,
13.3742,-24.8911,-68.631,
14.4496,-24.1996,-68.9071,
12.6894,-25.1332,-68.9255,
14.1052,-24.3594,-68.8802,
12.3715,-25.2869,-69.086,
11.9473,-25.491,-68.9138,
11.2809,-25.8471,-68.8939,
13.7009,-24.4972,-68.7038,
12.4598,-25.1091,-69.1651,
13.0349,-24.7844,-68.8786,
14.599,-23.9166,-68.672,
11.6255,-25.4124,-68.9665,
13.3981,-24.4406,-68.7794,
13.4385,-24.3957,-67.7046,
14.2557,-23.9232,-68.5826,
10.9135,-25.7263,-69.0479,
11.9064,-25.1689,-68.7999,
11.2771,-25.4597,-68.9139,
12.7085,-24.6724,-69.0567,
14.5971,-23.6391,-68.6512,
13.0438,-24.478,-68.6875,
13.7783,-24.0631,-67.6389,
13.6666,-24.104,-68.6225,
12.3547,-24.787,-68.8453,
13.9156,-23.8703,-68.5389,
11.6371,-25.0683,-68.9629,
14.2865,-23.591,-68.618,
12.7009,-24.4534,-68.7774,
12.0045,-24.8244,-68.7858,
10.9354,-25.3997,-69.0183,
13.1226,-24.1219,-68.6288,
11.3007,-25.0952,-68.9597,
13.9881,-23.5753,-68.5726,
12.3531,-24.4173,-68.7766,
13.4301,-23.806,-68.8532,
11.6564,-24.6747,-69.0128,
10.9565,-25.0161,-69.0348,
11.3226,-24.7416,-68.9828,
12.6553,-24.0139,-68.718,
13.0905,-23.7631,-68.5802,
14.1743,-23.1577,-68.9004,
13.7745,-23.3382,-67.5969,
10.5993,-25.063,-68.9177,
12.0033,-24.2738,-68.9983,
10.6919,-24.9291,-69.0203,
14.2642,-22.9536,-69.1112,
11.6793,-24.2948,-69.0826,
12.3219,-23.9036,-68.9942,
13.7352,-23.1192,-68.9978,
12.6619,-23.6456,-68.8486,
10.8002,-24.6489,-69.0656,
10.5493,-24.7518,-68.9012,
12.3814,-23.7097,-68.88,
13.1042,-23.3039,-68.8863,
12.0611,-23.8687,-69.0521,
11.064,-24.3865,-69.1005,
13.8939,-22.8281,-68.6748,
11.7305,-23.9319,-69.0236,
10.4188,-24.6308,-69.0308,
12.7417,-23.3423,-68.7402,
10.7091,-24.3867,-69.0062,
12.3961,-23.4261,-68.5059,
11.3659,-23.9772,-68.9045,
12.047,-23.6011,-69.0071,
13.3203,-22.8764,-68.8259,
13.1108,-22.9386,-68.8869,
10.9982,-24.0399,-68.8055,
13.8564,-22.4156,-68.8916,
12.6686,-23.059,-68.5756,
10.3325,-24.3063,-69.0217,
12.4705,-23.1263,-68.3705,
13.503,-22.4648,-68.658,
11.995,-23.2651,-68.8737,
12.3516,-23.0335,-68.5019,
10.6667,-23.9501,-68.9626,
12.8036,-22.7094,-68.6654,
10.0194,-24.2253,-69.1032,
10.9993,-23.6143,-68.8283,
12.0587,-23.0289,-68.6489,
13.7664,-22.0911,-69.1167,
10.3269,-23.9594,-69.0545,
11.3816,-23.3013,-68.835,
13.4743,-22.0815,-68.917,
12.4842,-22.6174,-68.7959,
10.6374,-23.6148,-68.8667,
11.7525,-22.9877,-68.8232,
9.97361,-23.9552,-69.1555,
12.8796,-22.3547,-68.9402,
11.0643,-23.2982,-69.0001,
12.6104,-22.4071,-68.8555,
12.1168,-22.653,-68.8303,
13.2427,-22.0216,-68.8249,
13.1408,-22.0459,-68.2357,
10.312,-23.585,-68.9234,
11.4016,-22.9549,-68.8872,
13.1563,-21.9831,-67.5859,
13.5498,-21.7682,-68.7699,
10.7314,-23.2527,-69.0763,
12.8562,-22.0302,-68.6771,
10.0154,-23.5732,-69.1322,
11.6982,-22.5852,-68.7919,
13.364,-21.6747,-69.0087,
9.71489,-23.5941,-69.2809,
11.01,-22.8882,-68.8426,
10.4504,-23.1772,-69.1958,
11.3918,-22.5988,-68.7854,
11.9945,-22.2549,-68.6419,
10.7365,-22.9151,-68.9711,
10.0897,-23.2123,-69.2039,
12.3781,-21.9601,-68.4977,
11.7486,-22.289,-68.7395,
13.3017,-21.3904,-68.1656,
12.8062,-21.6538,-68.5275,
11.0602,-22.6013,-68.8647,
10.4078,-22.9255,-69.2383,
12.1003,-22.0024,-68.6514,
