,x,y,aperture
10209,36.0745,-29.0721,0.000316668
10210,37.196,-29.6991,0.000349901
10211,37.9681,-30.1031,0.000611605
10212,35.3387,-28.7788,0.000562774
10213,36.5198,-29.4196,0.000437335
10214,34.6504,-28.4679,0.000515888
10215,37.647,-30.0688,0.000616985
10216,38.3013,-30.4493,0.000522069
10217,35.7605,-29.139,0.000412252
10218,34.9964,-28.7974,0.00051086
10219,36.1605,-29.4241,0.000605966
10220,36.8333,-29.7752,0.000428199
10221,37.3379,-30.1305,0.000706057
10222,37.9387,-30.446,0.000508719
10223,35.3815,-29.1473,0.000491348
10224,34.6267,-28.8272,0.000459126
10225,36.516,-29.8307,0.000515641
10226,38.3021,-30.8,0.000539257
10227,35.6814,-29.479,0.000434565
10228,35.0007,-29.153,0.000435285
10229,36.8062,-30.1171,0.000461925
10230,34.2354,-28.8287,0.000397381
10231,36.1614,-29.8417,0.000565427
10232,37.2307,-30.4593,0.000501315
10233,35.3567,-29.5056,0.000456738
10234,37.8717,-30.8175,0.000448904
10235,34.6332,-29.1533,0.000435989
10236,36.4532,-30.1148,0.000530549
10237,35.7112,-29.8263,0.000615426
10238,36.8996,-30.4644,0.000625021
10239,35.0317,-29.5308,0.000452423
10240,34.2871,-29.1657,0.000420597
10241,36.096,-30.1828,0.000445974
10242,37.8306,-31.1025,0.000546383
10243,36.5015,-30.4618,0.000588811
10244,37.2277,-30.8354,0.000380616
10245,34.6794,-29.5145,0.000511638
10246,35.3146,-29.8593,0.00062066
10247,35.7017,-30.1534,0.000675686
10248,37.5314,-31.1401,0.000441693
10249,36.9197,-30.8348,0.000601871
10250,36.1358,-30.4973,0.00054715
10251,34.8973,-29.8721,0.000487545
10252,34.2874,-29.5564,0.000506156
10253,37.9227,-31.4793,0.000587194
10254,37.2199,-31.1351,0.000390816
10255,35.3348,-30.1826,0.000581093
10256,36.5262,-30.842,0.000640711
10257,33.9446,-29.5528,0.000605054
10258,35.7695,-30.5116,0.000479873
10259,37.5174,-31.4236,0.00046675
10260,34.6026,-29.914,0.000509168
10261,35.0194,-30.1641,0.000603617
10262,36.8737,-31.1944,0.000452086
10263,34.203,-29.8194,0.000472724
10264,36.0895,-30.8481,0.000568155
10265,37.2729,-31.483,0.000526786
10266,35.3494,-30.4954,0.000480334
10267,34.6687,-30.1932,0.000586253
10268,36.53,-31.171,0.00053815
10269,33.9722,-29.8764,0.000471229
10270,37.6243,-31.7991,0.000614433
10271,35.7513,-30.8751,0.000556223
10272,36.9124,-31.5164,0.000616879
10273,34.3474,-30.2032,0.000593122
10274,34.9592,-30.5264,0.00057545
10275,36.1434,-31.1787,0.00061437
10276,33.6257,-29.9008,0.000655127
10277,35.4059,-30.8688,0.000555393
10278,36.574,-31.5264,0.000684798
10279,37.2403,-31.8906,0.000668138
10280,34.6443,-30.5474,0.000564184
10281,33.9293,-30.2168,0.00062044
10282,35.7373,-31.2049,0.000631284
10283,35.0088,-30.8807,0.00054171
10284,36.8651,-31.8513,0.000666102
10285,36.151,-31.5378,0.000641413
10286,34.2739,-30.62,0.000463679
10287,33.5677,-30.2627,0.000581191
10288,35.3817,-31.2161,0.00059433
10289,37.3446,-32.2427,0.00080218
10290,36.5482,-31.8767,0.000681724
10291,34.5957,-30.9068,0.00049865
10292,33.9343,-30.5761,0.000491899
10293,35.7425,-31.5284,0.000672422
10294,37.0429,-32.2575,0.0009834
10295,34.9655,-31.2125,0.000470719
10296,36.3587,-31.9494,0.000622219
10297,34.2901,-30.9042,0.000447967
10298,36.1675,-31.8853,0.000633013
10299,33.5848,-30.593,0.000558448
10300,35.4179,-31.5637,0.000535077
10301,34.6304,-31.1887,0.000474526
10302,33.9583,-30.9158,0.000476158
10303,36.6329,-32.3575,0.000748569
10304,35.0576,-31.5678,0.000507192
10305,34.2838,-31.2339,0.000480041
10306,33.574,-30.9202,0.000547529
10307,34.7228,-31.5788,0.000497995
10308,35.3542,-31.9123,0.000530896
10309,36.3163,-32.4256,0.000742235
10310,35.6229,-32.1163,0.00079465
10311,37.0888,-32.9173,0.00108284
10312,33.9296,-31.2705,0.000437475
10313,33.2431,-30.9376,0.000584586
10314,36.6592,-32.72,0.000836281
10315,36.0358,-32.4991,0.000635534
10316,34.9589,-31.9621,0.000595235
10317,34.2661,-31.61,0.000539312
10318,33.5911,-31.2777,0.00055521
10319,35.2894,-32.1692,0.00094536
10320,35.209,-32.1558,0.001086622
10321,36.4124,-32.8124,0.00078031
10322,36.7582,-33.0334,0.000973266
10323,35.6626,-32.4685,0.000696195
10324,34.6329,-31.9496,0.000381137
10325,33.9044,-31.614,0.00045806
10326,33.2197,-31.2831,0.000452425
10327,36.0666,-32.7926,0.000788895
10328,35.6998,-32.6044,0.000605962
10329,35.1683,-32.44,0.001085861
10330,34.1918,-31.9711,0.000546384
10331,33.5374,-31.65,0.000409773
10332,35.7201,-32.8279,0.0006934
10333,36.3796,-33.2146,0.000863267
10334,34.6463,-32.3153,0.000670917
10335,36.7861,-33.4562,0.001023951
10336,35.0266,-32.5538,0.001082383
10337,33.8877,-31.9754,0.000379392
10338,33.2172,-31.6337,0.000539159
10339,35.2439,-32.7192,0.001004857
10340,33.5567,-31.8939,0.00047386
10341,36.1352,-33.2394,0.000651704
10342,34.2938,-32.3114,0.000644148
10343,32.8827,-31.6281,0.000643754
10344,33.5099,-32.0389,0.000443545
10345,36.3457,-33.578,0.000786516
10346,33.1886,-31.9381,0.000563389
10347,33.1953,-32.0036,0.000549746
10348,35.3966,-33.169,0.000559362
10349,31.9084,-26.0924,0.000357456
10350,33.8398,-27.1143,0.000474946
10351,31.2575,-25.8195,0.000333271
10352,33.0577,-26.7936,0.000387331
10353,34.1828,-27.4189,0.000483877
10354,32.3292,-26.4847,0.000368029
10355,31.567,-26.0952,0.000456216
10356,30.6416,-25.6575,0.000414983
10357,34.51,-27.691,0.000460602
10358,33.4114,-27.1285,0.000393215
10359,30.9045,-25.8462,0.000355188
10360,32.6791,-26.8443,0.000422438
10361,31.967,-26.4791,0.000373837
10362,31.2034,-26.0838,0.000470887
10363,33.8036,-27.5041,0.000487227
10364,33.0557,-27.1365,0.000432692
10365,30.5472,-25.8441,0.000429883
10366,34.1775,-27.7721,0.000480424
10367,32.3192,-26.8373,0.000463806
10368,33.4597,-27.469,0.000463455
10369,31.5811,-26.517,0.000358306
10370,30.9084,-26.1697,0.00041084
10371,32.6856,-27.1774,0.000411332
10372,33.7852,-27.7578,0.000488461
10373,31.2598,-26.5102,0.000407619
10374,31.9137,-26.8807,0.000464962
10375,30.5509,-26.1726,0.000416347
10376,33.0547,-27.4873,0.000515815
10377,34.2059,-28.1083,0.000386615
10378,32.3175,-27.205,0.000426317
10379,33.4671,-27.8105,0.000540449
10380,31.5126,-26.8237,0.00040994
10381,30.915,-26.5154,0.000377281
10382,33.8622,-28.1204,0.000509449
10383,31.9509,-27.1728,0.000429474
10384,30.419,-26.3933,0.000417635
10385,32.623,-27.5508,0.000438608
10386,31.2635,-26.8613,0.000337542
10387,30.6084,-26.5311,0.000426594
10388,31.6499,-27.1074,0.0004786
10389,34.2581,-28.4823,0.000454146
10390,33.0206,-27.8437,0.000531291
10391,32.3362,-27.5529,0.000471008
10392,33.4257,-28.1283,0.00062259
10393,30.9342,-26.867,0.000288576
10394,30.2686,-26.534,0.000490026
10395,32.0763,-27.4792,0.000507231
10396,33.8881,-28.4894,0.000537311
10397,31.2586,-27.1293,0.000438236
10398,32.5901,-27.8434,0.000570674
10399,32.7445,-27.9671,0.000468374
10400,30.6071,-26.8854,0.000293014
10401,31.6808,-27.4666,0.000541901
10402,33.5111,-28.4584,0.000559017
10403,30.9482,-27.1548,0.00033824
10404,32.071,-27.7619,0.000405949
10405,30.3269,-26.88,0.000460128
10406,31.3092,-27.4599,0.000490755
10407,33.2058,-28.4608,0.000603559
10408,33.9301,-28.8387,0.000490602
10409,30.662,-27.1571,0.000351302
10410,32.4513,-28.1421,0.00051076
10411,29.9977,-26.8785,0.000623306
10412,31.7511,-27.8388,0.000526668
10413,33.5864,-28.8371,0.000517294
10414,30.9981,-27.4911,0.000384971
10415,30.3646,-27.1703,0.000494843
10416,32.8792,-28.517,0.000636942
10417,32.1251,-28.1639,0.000616825
10418,33.9381,-29.1818,0.000514777
10419,31.3923,-27.8639,0.000607963
10420,30.7068,-27.5286,0.000423617
10421,33.2473,-28.864,0.000603763
10422,32.5423,-28.5355,0.000648487
10423,30.023,-27.2298,0.000566141
10424,31.7449,-28.2049,0.000561284
10425,33.6206,-29.1992,0.000659612
10426,31.03,-27.8724,0.000482736
10427,30.3936,-27.577,0.000586173
10428,32.9071,-28.8856,0.000573947
10429,32.1518,-28.5533,0.00064652
10430,31.4219,-28.2277,0.000494241
10431,33.2821,-29.2091,0.000730104
10432,30.7245,-27.8958,0.000506663
10433,30.0626,-27.5852,0.000591408
10434,32.5458,-28.887,0.000510861
10435,31.7452,-28.5603,0.000549253
10436,31.0744,-28.2291,0.000561653
10437,32.9449,-29.2031,0.000650421
10438,33.6003,-29.5508,0.000617607
10439,30.3949,-27.9201,0.000513341
10440,29.6483,-27.5836,0.000587342
10441,32.1222,-28.8849,0.000516032
10442,30.8037,-28.2557,0.000572195
10443,31.4035,-28.5722,0.000429416
10444,33.2548,-29.5511,0.000621865
10445,32.5743,-29.2197,0.000558601
10446,30.0647,-27.932,0.000544769
10447,31.7795,-28.8667,0.00052533
10448,30.4168,-28.2634,0.00055379
10449,32.8846,-29.5565,0.000538216
10450,31.0315,-28.6041,0.000287071
10451,29.7196,-27.9383,0.000660556
10452,32.2137,-29.2476,0.000603216
10453,31.4467,-28.9098,0.000437826
10454,30.7609,-28.6053,0.0004496
10455,30.0904,-28.2756,0.000655464
10456,33.1782,-29.9236,0.00057543
10457,31.8548,-29.2584,0.000589623
10458,32.5148,-29.6015,0.00046152
10459,32.2325,-29.496,0.000681946
10460,31.1159,-28.9332,0.000408836
10461,30.4391,-28.6114,0.000584346
10462,29.7226,-28.2892,0.000700771
10463,31.4635,-29.2614,0.000500609
10464,32.7461,-29.9462,0.000404229
10465,30.7856,-28.9452,0.000510384
10466,30.1055,-28.6217,0.000716931
10467,33.2114,-30.2508,0.000542877
10468,31.8708,-29.5853,0.000600198
10469,32.4322,-29.9178,0.000465531
10470,29.3131,-28.3023,0.00055205
10471,31.1069,-29.2822,0.000517561
10472,30.4304,-28.9533,0.000579191
10473,32.8784,-30.2393,0.000584041
10474,29.7297,-28.6366,0.000715932
10475,31.4974,-29.611,0.000597983
10476,32.1416,-30.0096,0.000365203
10477,30.7878,-29.312,0.000532213
10478,33.211,-30.5818,0.00057374
10479,32.574,-30.2611,0.000525147
10480,30.0551,-28.9776,0.000612362
10481,31.835,-29.9603,0.000408955
10482,31.1187,-29.6152,0.000588219
10483,30.465,-29.304,0.000565862
10484,29.2301,-28.6602,0.000451303
10485,32.2358,-30.2745,0.000638167
10486,32.8012,-30.6048,0.000511052
10487,31.5005,-29.9575,0.000509894
10488,29.6427,-29.0155,0.000596515
10489,30.759,-29.6193,0.000524223
10490,30.0713,-29.3219,0.000548877
10491,31.169,-29.9661,0.000633457
10492,32.5276,-30.674,0.000442629
10493,31.7686,-30.3045,0.000601451
10494,29.2417,-29.0019,0.000454614
10495,30.4255,-29.6666,0.000457258
10496,32.8279,-30.9294,0.000421418
10497,31.5109,-30.3082,0.000561311
10498,32.2029,-30.6743,0.000564468
10499,29.6069,-29.3264,0.000485109
10500,30.7908,-29.9765,0.000474261
10501,32.4422,-30.9106,0.000388434
10502,30.0292,-29.6929,0.000479585
10503,31.8086,-30.633,0.000566635
10504,31.1375,-30.3344,0.000500165
10505,29.2395,-29.348,0.00045392
10506,32.8738,-31.2843,0.000595026
10507,30.3793,-30.0071,0.000436399
10508,32.2077,-30.987,0.000496098
10509,29.6574,-29.6714,0.000457337
10510,31.49,-30.6535,0.000527776
10511,28.9128,-29.3326,0.000514187
10512,30.806,-30.3231,0.000476258
10513,30.049,-29.9756,0.000490374
10514,32.541,-31.273,0.000580397
10515,30.7894,-30.4262,0.000469795
10516,31.841,-31.0003,0.0004529
10517,29.2274,-29.6658,0.000455857
10518,30.4117,-30.3165,0.000466088
10519,31.1716,-30.7283,0.000581905
10520,30.0778,-30.1975,0.000561873
10521,32.1528,-31.2992,0.000524819
10522,31.5149,-30.9987,0.000518773
10523,28.9497,-29.6759,0.000467485
10524,30.4412,-30.5025,0.000520899
10525,29.7023,-30.1649,0.000462529
10526,30.8113,-30.7634,0.000458146
10527,29.2896,-29.976,0.000436817
10528,31.7741,-31.2917,0.000424354
10529,26.9345,-23.4969,0.00053476
10530,28.1694,-24.1968,0.000420548
10531,29.4638,-24.8736,8.1252E-05
10532,29.8883,-25.0989,0.000248821
10533,30.2607,-25.3103,0.000442789
10534,29.2134,-24.8122,0.000243787
10535,27.3828,-23.8762,0.000585979
10536,28.497,-24.5396,0.000328502
10537,26.5414,-23.5395,0.000373534
10538,29.0395,-24.8559,0.000445462
10539,29.5202,-25.1029,6.55912E-05
10540,27.74,-24.2127,0.000477787
10541,29.8943,-25.3579,0.000407603
10542,28.9267,-24.8676,0.000377833
10543,27.013,-23.8883,0.000552688
10544,28.2199,-24.5415,0.000441637
10545,30.046,-25.4846,0.000379839
10546,29.6475,-25.3085,9.54333E-05
10547,29.4684,-25.2197,1.72837E-05
10548,28.8321,-24.91,0.000554244
10549,30.279,-25.6619,0.000482279
10550,28.6202,-24.8737,0.000511334
10551,27.364,-24.2091,0.000422221
10552,29.1875,-25.2271,3.69916E-05
10553,26.6142,-23.8907,0.000485007
10554,29.9715,-25.7106,0.000465825
10555,27.707,-24.5582,0.000370194
10556,30.0882,-25.8029,0.000413181
10557,28.9218,-25.2247,0.000303136
10558,26.9939,-24.2298,0.000449114
10559,29.4528,-25.5145,5.81918E-05
10560,30.2975,-25.9767,0.000515184
10561,28.1806,-24.8865,0.000368484
10562,26.6339,-24.157,0.00046598
10563,29.7566,-25.7912,0.000215967
10564,28.5892,-25.2293,0.000395447
10565,27.3268,-24.5671,0.00025375
10566,29.2094,-25.5494,0.000128396
10567,28.15,-25.0446,0.000552244
10568,30.0162,-26.0115,0.000542835
10569,29.5913,-25.8072,8.80646E-05
10570,30.1957,-26.1417,0.000405675
10571,29.465,-25.7681,0.000212735
10572,28.2738,-25.2321,0.000556949
10573,27.6413,-24.898,0.000319666
10574,28.9254,-25.5759,0.000320887
10575,26.2755,-24.2176,0.000480559
10576,29.8517,-26.1402,0.000358257
10577,26.6841,-24.5003,0.000474132
10578,28.6078,-25.5643,0.000491376
10579,29.1942,-25.9099,9.09279E-05
10580,28.1947,-25.4012,0.000485003
10581,27.0829,-24.8146,0.00032041
10582,29.5146,-26.1764,0.000294486
10583,26.2985,-24.5532,0.000483772
10584,28.8846,-25.9409,0.000148855
10585,26.7235,-24.8222,0.000503001
10586,27.8623,-25.4426,0.000605809
10587,28.1784,-25.6064,0.000405963
10588,29.9059,-26.5035,0.000468509
10589,29.1429,-26.1504,7.83287E-05
10590,28.5713,-25.9281,0.000326081
10591,29.5892,-26.5239,0.000516359
10592,27.0142,-25.2114,0.000522825
10593,28.2663,-25.8696,0.000446884
10594,26.362,-24.8877,0.000456055
10595,28.9284,-26.2339,0.000106032
10596,27.528,-25.5167,0.000511963
10597,27.4145,-25.5198,0.00064036
10598,26.7078,-25.1995,0.000506714
10599,29.2278,-26.535,0.000423305
10600,26.0434,-24.9127,0.000341405
10601,28.5899,-26.2552,0.000346192
10602,27.9337,-25.9381,0.000678677
10603,27.1938,-25.5486,0.000686039
10604,27.0717,-25.5019,0.000545302
10605,26.3879,-25.1674,0.000327057
10606,29.6395,-26.8958,0.000592647
10607,28.879,-26.5372,0.000261607
10608,27.5662,-25.86,0.000684332
10609,28.3064,-26.2674,0.00051195
10610,26.697,-25.5562,0.000476318
10611,27.9811,-26.236,0.000567
10612,29.2697,-26.9154,0.000501755
10613,26.0331,-25.2481,0.000206161
10614,28.5826,-26.6046,0.000224056
10615,27.2423,-25.948,0.000698022
10616,29.6622,-27.2526,0.000585269
10617,28.9041,-26.9323,0.000257542
10618,28.2196,-26.6358,0.000253653
10619,26.3173,-25.6434,0.000411307
10620,25.6216,-25.3316,0.000156215
10621,26.9243,-26.0151,0.000552092
10622,29.3082,-27.2653,0.000569613
10623,27.4194,-26.2994,0.000543843
10624,28.5791,-26.9383,0.000245481
10625,26.0032,-25.6198,0.000114417
10626,26.5884,-25.9952,0.000513552
10627,27.7754,-26.6427,0.000267657
10628,28.8517,-27.2714,0.000353557
10629,28.2133,-26.984,0.000356986
10630,25.8664,-25.7986,0.000126302
10631,26.2322,-26.0018,0.000433334
10632,29.2912,-27.6148,0.000511293
10633,27.0317,-26.4318,0.000267374
10634,25.6192,-25.7338,2.85423E-05
10635,27.3436,-26.6306,0.000273804
10636,27.8712,-26.9615,0.000487583
10637,26.6296,-26.3517,0.000468575
10638,25.8994,-25.991,0.000234796
10639,28.487,-27.3494,0.000458995
10640,28.9456,-27.6218,0.000508672
10641,26.2827,-26.3324,0.000448542
10642,27.43,-26.9646,0.000449587
10643,28.177,-27.3597,0.000568328
10644,29.29,-27.9522,0.000558518
10645,25.6674,-26.1086,0.000354563
10646,25.5536,-26.0948,4.05583E-05
10647,27.8634,-27.3122,0.000658966
10648,28.4402,-27.6263,0.000339357
10649,25.9658,-26.3489,0.000256437
10650,26.7474,-26.8109,7.5957E-05
10651,28.9114,-27.9663,0.000496394
10652,25.8546,-26.3869,0.000220005
10653,27.0162,-26.9988,0.000238753
10654,28.0433,-27.6562,0.000365632
10655,27.4195,-27.3403,0.000455202
10656,26.6811,-26.9587,0.00018546
10657,28.5228,-27.976,0.000358163
10658,25.328,-26.3948,0.000487454
10659,25.2488,-26.3889,0.000317418
10660,27.7322,-27.7215,0.000314175
10661,27.0178,-27.3605,0.000155145
10662,28.833,-28.3306,0.000427683
10663,26.8124,-27.299,0.000263502
10664,28.1247,-28.0008,0.000370589
10665,25.728,-26.7837,0.000391982
10666,26.189,-27.0921,0.000690102
10667,27.1363,-27.6148,0.000194723
10668,26.5009,-27.2955,0.000422943
10669,28.4688,-28.3306,0.000454571
10670,27.3722,-27.7784,0.000283373
10671,28.8139,-28.6618,0.000449417
10672,25.7774,-27.1181,0.00047381
10673,26.8621,-27.6776,0.000397879
10674,27.8529,-28.1884,0.000171478
10675,27.5664,-28.059,0.000178707
10676,27.1877,-27.9751,0.000338839
10677,28.4715,-28.651,0.000321643
10678,26.5486,-27.6615,0.000557989
10679,26.0709,-27.4643,0.000742099
10680,27.8423,-28.3853,0.000110972
10681,25.2514,-27.0668,0.000730538
10682,25.0904,-26.9961,0.00102803
10683,27.4973,-28.2317,0.000295189
10684,28.8727,-28.9721,0.000485375
10685,28.1374,-28.6028,0.000477855
10686,26.8874,-28.0063,0.000446451
10687,25.7867,-27.4822,0.000644436
10688,26.1243,-27.6842,0.000747839
10689,25.084,-27.1753,0.000693276
10690,28.5683,-28.9963,0.000317196
10691,27.8708,-28.6346,0.000470231
10692,27.1767,-28.3055,0.000406326
10693,26.5621,-28.0444,0.000713132
10694,25.3414,-27.4636,0.000675445
10695,25.8549,-27.7442,0.000702454
10696,24.7888,-27.2089,0.000588523
10697,28.2333,-29.0177,0.000316032
10698,27.5196,-28.6676,0.000458033
10699,26.8671,-28.34,0.000460238
10700,26.242,-28.044,0.000666126
10701,28.5368,-29.3372,0.000154971
10702,25.038,-27.5592,0.000703502
10703,25.4436,-27.7783,0.000657174
10704,27.882,-29.0359,0.000573271
10705,27.2072,-28.6997,0.000505615
10706,25.9365,-28.0665,0.000652044
10707,26.5371,-28.3888,0.000500585
10708,24.8078,-27.5684,0.000814489
10709,26.889,-28.7149,0.000544194
10710,25.1065,-27.8137,0.000729518
10711,27.5168,-29.0679,0.000447781
10712,26.2357,-28.4108,0.000609712
10713,28.1769,-29.4252,0.000275175
10714,23.6231,-21.7832,0.000689211
10715,25.2861,-22.6658,0.000427228
10716,24.8693,-22.4513,0.000458211
10717,25.6335,-22.9191,0.000418465
10718,23.0361,-21.5519,0.000837726
10719,26.2426,-23.3009,0.000390136
10720,23.2938,-21.8016,0.000709689
10721,22.7532,-21.5166,0.001012812
10722,24.9145,-22.6953,0.000482602
10723,22.5794,-21.5098,0.001068731
10724,25.2928,-22.9598,0.000448732
10725,23.8082,-22.2151,0.000969418
10726,23.0016,-21.7965,0.000909567
10727,24.4382,-22.571,0.000768217
10728,25.6969,-23.2854,0.000569512
10729,23.5955,-22.1958,0.000812761
10730,24.5196,-22.7079,0.000591076
10731,26.1094,-23.5819,0.000577016
10732,22.7348,-21.8237,0.001045122
10733,24.94,-23.0074,0.000460705
10734,23.3337,-22.1602,0.000688568
10735,24.1163,-22.6339,0.000885817
10736,25.3966,-23.3017,0.000427272
10737,24.1847,-22.738,0.000681663
10738,23.0097,-22.1239,0.000753425
10739,25.7216,-23.592,0.0005652
10740,23.6083,-22.5295,0.000972175
10741,26.1228,-23.8627,0.000591129
10742,24.577,-23.075,0.000524642
10743,25.0373,-23.3409,0.00038808
10744,22.2869,-21.9099,0.000932413
10745,23.855,-22.7634,0.00087515
10746,22.7051,-22.1408,0.000827473
10747,23.3109,-22.5295,0.000730163
10748,25.8067,-23.9228,0.000484412
10749,24.2408,-23.1176,0.000520987
10750,22.4243,-22.1537,0.000843353
10751,25.3131,-23.6988,0.000527189
10752,23.0149,-22.5027,0.000653363
10753,23.5656,-22.8053,0.000682557
10754,24.5429,-23.4399,0.000721426
10755,23.9371,-23.1209,0.000564749
10756,22.7105,-22.4792,0.000520578
10757,23.271,-22.8631,0.000585615
10758,25.38,-23.9702,0.000566513
10759,24.9418,-23.758,0.000633509
10760,25.8774,-24.2551,0.000402079
10761,23.6145,-23.1178,0.000537209
10762,24.2522,-23.462,0.000594091
10763,22.4196,-22.4919,0.000532862
10764,23.0112,-22.8456,0.000494872
10765,24.6111,-23.7488,0.00067734
10766,25.0152,-24.0097,0.00056232
10767,22.1215,-22.4957,0.000583438
10768,25.5117,-24.3089,0.000425552
10769,22.7126,-22.8434,0.000501056
10770,23.9007,-23.5168,0.000581839
10771,25.9504,-24.5949,0.000338658
10772,23.2311,-23.213,0.000532328
10773,22.4247,-22.7918,0.000352268
10774,24.2552,-23.7847,0.000635266
10775,24.6767,-24.0642,0.000498585
10776,25.1327,-24.3442,0.000420354
10777,23.0021,-23.2298,0.00048903
10778,25.6318,-24.6068,0.000154232
10779,23.5642,-23.5613,0.000632258
10780,23.924,-23.8249,0.000583684
10781,22.1139,-22.8602,0.000417968
10782,24.3214,-24.1029,0.000479137
10783,23.2909,-23.5719,0.000457733
10784,22.6756,-23.2472,0.00059478
10785,24.769,-24.3927,0.00033965
10786,25.249,-24.6665,0.000232897
10787,23.0262,-23.5741,0.000273897
10788,23.5375,-23.8726,0.000594867
10789,23.9655,-24.1637,0.000525153
10790,25.5485,-25.004,0.000299631
10791,21.7603,-23.0602,0.000539898
10792,22.1035,-23.2687,0.000626886
10793,24.3417,-24.4648,0.000374676
10794,22.6786,-23.5947,0.000589855
10795,22.4587,-23.4798,0.000715341
10796,24.7827,-24.7387,0.000327118
10797,22.9235,-23.794,0.000222444
10798,23.575,-24.1576,0.000604381
10799,23.1344,-23.9253,0.000384725
10800,25.2351,-25.0216,0.000233755
10801,23.9682,-24.4898,0.000469025
10802,21.7827,-23.3358,0.00068827
10803,22.1398,-23.5602,0.000761714
10804,22.9099,-24.0012,0.000475421
10805,22.4823,-23.8036,0.001057765
10806,24.3512,-24.7975,0.000437877
10807,23.1379,-24.2012,0.000811267
10808,23.6102,-24.4651,0.000748323
10809,21.4871,-23.4149,0.000759927
10810,25.1507,-25.3688,0.00036754
10811,24.6358,-25.1028,0.000492323
10812,24.4521,-25.0315,0.000336015
10813,21.8103,-23.6358,0.000786504
10814,22.2137,-23.8658,0.000800775
10815,22.6156,-24.0875,0.001015861
10816,22.3974,-23.9877,0.000898992
10817,23.9767,-24.8351,0.000634089
10818,21.748,-23.668,0.000828931
10819,24.0371,-24.9029,0.00035383
10820,24.4041,-25.1321,0.00045344
10821,22.8966,-24.3703,0.001208852
10822,24.807,-25.3644,0.00040601
10823,22.1,-23.9667,0.000749048
10824,22.8611,-24.3858,0.000791822
10825,22.6504,-24.2808,0.000867116
10826,23.656,-24.8542,0.000611394
10827,25.1947,-25.7181,0.000401534
10828,21.4366,-23.7428,0.000831055
10829,22.9346,-24.5558,0.000794975
10830,21.7574,-23.9661,0.00076255
10831,22.3751,-24.3209,0.000800608
10832,24.4115,-25.4569,0.001557912
10833,24.7556,-25.6244,0.000920941
10834,23.3609,-24.9169,0.000529836
10835,25.2162,-25.929,0.001073437
10836,23.7678,-25.182,0.000346909
10837,22.082,-24.3236,0.000770994
10838,21.4112,-23.9696,0.000769589
10839,22.6445,-24.6552,0.00078543
10840,24.8844,-25.895,0.001044028
10841,22.4175,-24.6268,0.000751593
10842,22.9582,-24.9502,0.00055199
10843,21.7847,-24.3247,0.00078856
10844,24.0937,-25.6466,0.001372987
10845,21.1382,-24.0563,0.000762467
10846,23.3184,-25.2683,0.000679254
10847,22.6838,-24.9312,0.000603744
10848,22.1118,-24.6294,0.000766948
10849,21.4669,-24.3164,0.000639164
10850,23.6486,-25.5191,0.000579568
10851,24.285,-25.8867,0.001003877
10852,24.3868,-25.9791,0.001421576
10853,23.8362,-25.7146,0.001415971
10854,22.4298,-24.9543,0.000605679
10855,24.6239,-26.1479,0.001116594
10856,21.8028,-24.6398,0.000665431
10857,24.9115,-26.3351,0.002132687
10858,23.0182,-25.3043,0.000654925
10859,24.8195,-26.3023,0.001493987
10860,23.9657,-25.8659,0.000901309
10861,22.7453,-25.2624,0.000446558
10862,21.059,-24.3929,0.000787274
10863,22.1332,-24.9681,0.000602337
10864,23.3289,-25.6182,0.000887734
10865,24.3467,-26.2021,0.000850535
10866,21.474,-24.6711,0.000671977
10867,24.8138,-26.4664,0.000901663
10868,20.8603,-24.4334,0.000722312
10869,24.7004,-26.4922,0.00071127
10870,21.8217,-24.9914,0.000601169
10871,22.4216,-25.3346,0.0006252
10872,21.1052,-24.6991,0.000791514
10873,22.9323,-25.7047,0.001192093
10874,23.9832,-26.2926,0.000874274
10875,23.6556,-26.1241,0.001074554
10876,23.3741,-25.9914,0.001005469
10877,22.1364,-25.3661,0.000699012
10878,21.4789,-25.0206,0.000745739
10879,20.8809,-24.7115,0.000768332
10880,24.337,-26.5822,0.000858148
10881,23.7025,-26.2612,0.000945368
10882,22.7343,-25.7769,0.00114156
10883,24.7574,-26.8615,0.000619253
10884,23.0209,-25.9726,0.001088222
10885,22.4806,-25.6887,0.000932545
10886,21.8162,-25.3747,0.000770309
10887,21.1617,-25.0386,0.000788699
10888,22.7586,-25.947,0.001029568
10889,23.4231,-26.3179,0.000925399
10890,22.1791,-25.6957,0.000896435
10891,24.0055,-26.6759,0.000914558
10892,21.5054,-25.3591,0.000706165
10893,20.8927,-25.057,0.000793464
10894,24.3315,-26.8962,0.000897194
10895,23.7485,-26.6222,0.000848389
10896,23.1228,-26.2948,0.000957434
10897,22.4962,-25.992,0.000920675
10898,21.8438,-25.6737,0.000795603
10899,21.179,-25.4025,0.000728225
10900,23.9707,-26.9122,0.001116671
10901,23.4547,-26.6477,0.000849226
10902,22.8041,-26.3068,0.000906674
10903,22.1881,-26.0051,0.00089263
10904,24.443,-27.2263,0.000715439
10905,23.79,-26.9192,0.00089982
10906,21.4859,-25.724,0.000868007
10907,20.9109,-25.4242,0.000774164
10908,23.1354,-26.6423,0.000843753
10909,22.487,-26.3342,0.000876844
10910,21.883,-26.0162,0.000797792
10911,24.1102,-27.2627,0.000846212
10912,23.4707,-26.949,0.000913165
10913,21.1817,-25.7599,0.000896692
10914,21.1481,-23.7517,0.000807531
